URL,title,country,dynastic period,time period,image
http://www.mfa.org/collections/object/tsuba-with-design-of-overlapping-petals-11295,Tsuba with design of overlapping petals,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC49860.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-descending-geese-11296,Tsuba with design of descending geese,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC49861.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-demon-11301,Tsuba with design of demon,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC49866.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-bundles-of-faggots-11302,Tsuba with design of bundles of faggots,Japanese,Edo period,Late 17th–early 18th century (?)@,['http://mfas3.s3.amazonaws.com/objects/SC81981.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-basketwork-11303,Tsuba with design of basketwork,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC49868.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-11304,Tsuba with design of dragons,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC49869.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-arrow-flights-11305,Tsuba with design of arrow-flights,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC49870.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-vine-and-foliage-11308,Tsuba with design of vine and foliage,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC49873.jpg']
http://www.mfa.org/collections/object/tsuba-with-thousand-monkey-design-11321,Tsuba with 'Thousand Monkey' design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC49886.jpg']
http://www.mfa.org/collections/object/tsuba-with-hundred-horses-design-11322,Tsuba with 'Hundred Horses' design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC49887.jpg']
http://www.mfa.org/collections/object/tsuba-with-thousand-monkeys-design-11323,Tsuba with 'Thousand Monkeys' design,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC49888.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-awabi-shells-11325,Tsuba with design of awabi shells,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC49890.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-spider-and-web-11329,Tsuba with design of spider and web,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC49894.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-gamboling-shishi-11336,Tsuba with design of gamboling shishi,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC50503.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chrysanthemum-heads-11340,Tsuba with design of chrysanthemum heads,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50507.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-squirrels-and-grapes-11342,Tsuba with design of squirrels and grapes,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50509.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-swimming-carp-11343,Tsuba with design of swimming carp,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50510.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-an-iris-plant-11346,Tsuba with design of an iris plant,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50513.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-clouds-11348,Tsuba with design of dragon and clouds,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50515.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-clouds-11349,Tsuba with design of dragon and clouds,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50516.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-hares-and-waves-11350,Tsuba with design of hares and waves,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50517.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-ch%C3%B4ry%C3%B4-and-k%C3%B4sekiko-11351,Tsuba with design of Chôryô and Kôsekiko,Japanese,Edo period,early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50518.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-beanpods-11354,Tsuba with design of beanpods,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50521.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-swimming-carp-11355,Tsuba with design of swimming carp,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50522.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-demon-mask-11357,Tsuba with design of demon mask,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50524.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-an-iris-plant-11359,Tsuba with design of an iris plant,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50526.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-clouds-11360,Tsuba with design of dragon and clouds,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50527.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-sailboats-at-matsushima-11361,Tsuba with design of sailboats at Matsushima,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC88092.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-waves-11362,Tsuba with design of dragon and waves,Japanese,Edo period,1810,['http://mfas3.s3.amazonaws.com/objects/SC50529.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-foliate-ornament-11363,Tsuba with design of foliate ornament,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50530.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-clouds-11364,Tsuba with design of dragon and clouds,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50531.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-daikon-11365,Tsuba with design of daikon,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50532.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-turtles-and-water-11366,Tsuba with design of turtles and water,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50533.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-peonies-11368,Tsuba with design of peonies,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50535.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-monkey-families-11370,Tsuba with design of monkey families,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50537.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-a-minogame-and-weeds-11371,Tsuba with design of a minogame and weeds,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50538.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-waterfall-11372,Tsuba with design of shishi and waterfall,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50539.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-waterfall-11373,Tsuba with design of shishi and waterfall,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50540.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-squirrels-and-grapes-11374,Tsuba with design of squirrels and grapes,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50541.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-peonies-11375,Tsuba with design of shishi and peonies,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50542.jpg']
http://www.mfa.org/collections/object/tsuba-with-landscape-design-11376,Tsuba with landscape design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50543.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fish-and-weed-11377,Tsuba with design of fish and weed,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50544.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chrysanthemums-by-a-stream-11379,Tsuba with design of chrysanthemums by a stream,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50550.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chrysanthemums-11380,Tsuba with design of chrysanthemums,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50551.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-jurojin-and-minogame-11381,Tsuba with design of Jurojin and minogame,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50552.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-and-clouds-11383,Tsuba with design of dragons and clouds,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50554.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-clouds-11387,Tsuba with design of dragon and clouds,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50558.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-clouds-11388,Tsuba with design of dragon and clouds,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50559.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-peonies-11389,Tsuba with design of shishi and peonies,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50560.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-peonies-11390,Tsuba with design of shishi and peonies,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50561.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tiger-and-waterfall-11391,Tsuba with design of tiger and waterfall,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50562.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-birds-and-waves-11392,Tsuba with design of birds and waves,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50563.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-carp-and-waterfall-11393,Tsuba with design of carp and waterfall,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50564.jpg']
http://www.mfa.org/collections/object/tsuba-with-plant-design-11394,Tsuba with plant design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50565.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-turtle-and-weed-11395,Tsuba with design of turtle and weed,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50566.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-turtle-and-weed-11396,Tsuba with design of turtle and weed,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50567.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-carp-and-waterfall-11397,Tsuba with design of carp and waterfall,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50568.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-spider-chrysanthemum-11398,Tsuba with design of spider chrysanthemum,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50570.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cormorants-and-waves-11399,Tsuba with design of cormorants and waves,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50571.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cormorants-and-waves-11400,Tsuba with design of cormorants and waves,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50572.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-mantis-and-chrysanthemums-11401,Tsuba with design of mantis and chrysanthemums,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50573.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-lotus-pond-11402,Tsuba with design of lotus pond,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50574.jpg']
http://www.mfa.org/collections/object/tsuba-with-bird-and-flower-design-11403,Tsuba with bird and flower design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50575.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-quail-and-millet-11406,Tsuba with design of quail and millet,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50578.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-goats-and-young-11407,Tsuba with design of goats and young,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50579.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-butterflies-11408,Tsuba with design of butterflies,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50580.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-birds-and-waves-11413,Tsuba with design of birds and waves,Japanese,Edo period,1860,['http://mfas3.s3.amazonaws.com/objects/SC50585.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-horses-and-a-river-11416,Tsuba with design of horses and a river,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50588.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragonflies-11417,Tsuba with design of dragonflies,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50589.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-carp-and-waves-11419,Tsuba with design of carp and waves,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50591.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-autumn-plants-11423,Tsuba with design of autumn plants,Japanese,Edo period,late 18th to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50595.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-autumn-plants-11427,Tsuba with design of autumn plants,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50646.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-paulownia-mon-11429,Tsuba with design of paulownia mon,Japanese,Edo period,late 18th to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50648.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chrysanthemums-11431,Tsuba with design of chrysanthemums,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC50650.jpg']
http://www.mfa.org/collections/object/miniature-tsuba-with-design-of-dragon-11436,Miniature tsuba with design of dragon,Japanese,Edo period–Meiji era,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC50655.jpg']
